aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316280,224480,733868.54,49480846,49480846,48224198,110893,0,,953360,45254378,1209600,0,0,270,0,39487005.12,0,5710580.16,1124,9794,8930,131346,1062486,2657516,6654376,5460096,3843754,2058664,240936,23664,106,0,49480846,53294,9514,1096640,1698378,623604,15558534,2976136,125404,264,0,132,520,13222030,7981250,0,13110,0,0,13517686,0,0,0,0,0,0,0,0,0,0,401262,0,0,0,0,0,0,0,0,0,0,0,0,0,16839.34,16064,2855222,3770490,1509130,488168,923370,5018730,7307740,262902,6016,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152680,58586.33,3577098,3577098,3578992,26355,1086,112224,1152660,3481088,1209600,79792,0,156,0,2898446.4,0,580619.52,0,0,0,0,0,169346,1143908,1701536,438202,22624,5138,334,2,12,3577098,4284,448,101514,185332,333714,2259254,591868,4624,50,0,224,228,2887064,10720,98,714,0,0,2925368,1934,106,0,0,0,0,0,0,0,0,21596,41370,8720,0,0,89012,32366,18400,5796,0,0,0,0,8426800,1115.32,1128,601944,414662,299018,151384,322312,272624,294502,301358,819632,3652,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38560,223.1,65200,65200,192,0,0,6320,64780,25136,1209600,672,2,10,0,14288.64,0,9628.8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,65200,0,0,0,0,0,0,0,0,0,0,4,118,15040,5840,0,0,0,0,15044,96,182,0,0,0,0,0,0,0,0,340,0,0,0,0,426,74,60100,6010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,26.73,11162,11162,17766,23,124,1014,11020,8160,1209600,476,0,2,0,3842.88,0,3099.84,0,0,0,0,0,4516,2870,752,22,0,0,0,0,4,11162,1276,6,16,94,608,980,3980,1122,78,0,28,132,3358,66,0,50,0,0,4560,52,36,0,0,0,0,0,0,0,0,140,0,2,0,0,298,52,1640,428,0,0,0,0,0,271.12,42,4550,2940,590,64,16,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133140,1415.16,230504,230504,232560,304,0,22834,230180,84918,1209600,1900,0,6,0,73469.76,0,11349.12,0,0,0,0,0,10896,63014,10266,602,118,22,0,10,14,230504,214,26,40,4720,1370,11312,66142,1070,24,0,112,128,74380,49826,0,2,0,56,74442,90,40,0,0,0,0,0,0,0,0,482,94,42,0,0,1334,258,420,42,0,0,0,0,415190,77.36,72,12384,8516,3678,1806,5900,50634,1856,112,32,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64900,30353.65,1973366,1973366,1960304,12470,410,74530,760460,1888556,1209600,66532,0,36,0,1674508.8,0,212880,0,0,0,0,6800,200058,584370,735502,340680,17234,3714,198,38,42,1973366,2312,312,57096,131292,67058,1259130,352202,18778,376,0,1070,1232,1675596,70942,0,22464,0,20,1687976,1252,142,0,0,0,0,0,0,0,0,8692,22980,4178,0,0,69138,9870,38380,5494,0,0,0,0,578950,636.12,692,223198,289388,250956,130246,291558,276070,174876,108990,143232,42,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106560,46261.35,3442742,3442742,3455108,16288,3132,99754,1017960,3124036,1209600,70944,2,76,0,2759254.08,0,362465.28,0,0,0,0,0,75158,1726668,1142072,165234,12738,2148,0,0,6,3442742,3864,502,38022,254742,116550,2347398,349312,13546,80,0,220,286,2682210,42,0,19954,0,26,2785340,1934,172,0,0,0,0,0,0,0,0,14104,47152,8986,0,0,71496,10128,336720,38436,0,0,0,0,61410,1057.54,1116,392096,571234,280178,185172,843224,724476,89454,20376,17580,228,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79780,39274.35,2894376,2894376,2890422,14164,2636,44684,469600,2514326,1209600,64220,2,94,0,2194467.84,0,317990.4,0,0,0,0,8070,510500,1504816,433442,46378,9052,2050,18,286,294,2894376,3678,492,32646,235420,91128,1300298,835938,14550,176,0,336,614,2202152,8744,2,24370,0,24,2228714,1622,138,0,0,0,0,0,0,0,0,15044,35190,15094,0,0,61222,9754,6249160,630324,0,0,0,0,552020,1119.18,1126,342466,436176,279014,129056,325604,352218,321428,182844,143864,1656,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11880,39964.64,2551962,2551962,2665064,15369,3950,10062,127260,2559048,1209600,59078,0,96,0,2200596.48,0,345424.32,0,0,0,0,0,4654,888742,1371772,275454,15922,2424,62,14,18,2551962,3798,470,35520,194422,129236,1799360,385836,10302,84,0,90,180,2053772,45858,0,16656,0,0,2218518,1476,338,0,0,0,0,0,0,0,0,16556,24628,5648,0,0,84724,11682,230500,36758,0,0,0,0,276720,1027.34,1156,360602,354408,327054,180830,426724,402666,263608,131074,112060,4,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39240,10552.18,633642,633642,630736,2297,0,62610,632000,609882,1209600,11594,0,30,0,562963.2,0,46429.44,0,0,0,0,2932,159282,323226,112694,10124,1536,88,0,2,44,633642,690,106,904,39658,11500,303332,243852,9704,136,0,692,1114,565752,308386,0,16,0,26,565816,458,50,0,0,0,0,0,0,0,0,2034,628,236,0,0,7816,1440,1180,130,8930,2114,0,0,9552180,346.86,262,50870,54870,44358,36134,193470,215836,6598,2750,4634,362,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109100,1100,59422.61,3644938,3644938,3652966,21559,306,120486,12480,3572584,1209600,98280,6,70,0,3349569.6,0,221183.04,0,0,0,0,2680,384782,1715092,1424658,35648,7424,2288,12,48,60,3644938,2894,332,49586,130462,69776,2704526,596184,18698,126,0,160,196,3353426,16,0,40,0,70,3362836,1608,192,0,0,0,0,0,0,0,0,15954,75602,21708,0,0,100058,12622,12613420,1262202,0,0,0,0,58422670,696.56,790,238288,527164,509408,290506,774392,795912,324974,68790,43150,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173100,40753.27,2844812,2844812,2836888,14058,117714,38568,420080,2558580,1209600,85598,0,48,0,2203642.56,0,351667.2,0,316,0,0,0,10966,421400,1349740,705188,61872,8414,1000,14,22,2844812,4702,522,3288,205434,107632,1370228,859112,7662,0,0,188,288,1925166,9732,14,94600,0,0,2235496,1414,508,0,0,0,0,0,0,0,0,29788,33390,12534,0,0,80860,15488,4101060,561582,0,0,0,0,39753430,907.12,1120,374454,449524,338316,141612,260874,198946,162048,142468,479116,11222,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,136600,29493.63,2193462,2193462,,14073,70784,,979280,,1209600,0,,,,1774036.8,0,318404.16,,,0,0,0,21242,421198,1355118,284696,11986,3586,282,,0,2193462,2896,360,102814,107832,199174,1498284,181076,5660,12,0,,,,,,,,,,1164,148,,,,,,,,,15576,31148,5512,0,0,79560,13742,3132540,668476,0,0,0,0,,,,333286,489502,275030,121068,217838,191218,182674,122522,163878,1092,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115320,23390.11,2023460,2023460,,7219,,,808900,,1209600,,,,,1378490.88,0,529062.72,4,52,0,8826,453082,389962,767650,273970,14118,1004,76,0,,,2023460,5052,476,778,319516,142868,897600,511344,31038,16,0,288,1076,1227390,465328,62,2674,0,0,1267480,,,,,,,,,,,14286,,,,,,,,,,,,,,,1150,551214,366176,165612,55258,81212,138446,252824,297816,130,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39240,6790.45,414430,414430,420730,1451,18540,41112,413800,390482,1209600,0,,,,352452.48,0,36285.12,0,40,0,0,0,26320,214618,126894,21350,1030,270,0,,10,414430,1876,44,1050,38248,10678,60632,272814,5010,130,0,,,,,,,,,,222,42,0,0,0,0,0,0,0,0,1540,816,212,0,0,7428,1528,1237940,144674,0,1694,0,0,5790520,247.28,134,40318,39200,22908,14288,51168,201590,10858,9670,396,86,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,7.56,6232,6232,12486,21,0,572,6120,2786,1209600,100,0,0,0,774.72,0,953.28,5632,,0,0,0,488,2048,250,0,0,0,0,0,4,6232,1062,4,2,12,536,1124,46,0,0,0,2,8,330,140,0,0,0,0,896,16,40,0,0,0,0,0,0,0,0,76,0,0,324,138,12,6,2340,234,1874,10,0,0,0,0,0,2110,438,54,18,32,80,54,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72440,54245.23,3265410,3265410,3277040,18268,20024,81866,840180,3152478,1209600,125464,2,48,0,2774455.68,0,375654.72,4,236,0,0,0,44374,624692,1479516,917630,73566,10380,2320,16,22,3265410,3458,492,24330,334852,92154,1956490,735164,5538,0,0,982,288,2724488,220,0,146,0,20,2795286,3272,600,0,0,0,0,0,0,0,0,18874,51890,19266,0,0,97354,25868,2817580,425936,0,0,0,0,14245240,871.64,1072,398704,474734,356972,165572,292640,227220,230490,234118,754204,17824,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7680,932.03,67630,67630,72042,169,0,6600,67360,59958,1209600,1592,2,6,0,52360.32,1.92,7512,0,0,0,0,0,4466,51760,3116,464,122,30,0,0,4,67630,166,16,46,5016,1540,9412,41624,2084,54,0,58,84,53030,31972,0,12,0,46,53080,62,16,0,0,0,0,0,0,0,0,384,162,160,0,0,820,244,372260,37224,0,0,0,0,0,56.58,66,8422,8882,3244,1774,5244,32354,38,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253500,15300,61587.72,6179804,6179804,6145878,26035,9720,2930,117140,5899060,1209600,194418,0,352,0,4133927.04,0,1758964.8,6,988,0,0,0,205336,2229032,2821812,594172,43630,4818,260,416,426,6179804,10826,1010,91802,1267824,484456,2703968,1304272,34410,492,0,1348,1906,4036474,31174,0,31432,0,0,4225102,6136,658,0,0,0,0,0,0,0,0,47710,34860,8316,0,0,182240,39444,103320,25574,0,0,0,0,1735180,2174.26,2802,1837624,1354376,725974,216002,462560,502228,476458,212690,110364,784,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224020,32064.61,3138730,3138730,3126544,19438,1686,67240,714680,2865430,1209600,80620,110,140,0,1818200.64,0,1044852.48,0,0,0,0,0,27586,590476,1402284,752306,88360,4000,418,152,162,3138730,3568,426,73890,524218,132398,1637248,480196,13354,132,0,1086,1586,1754106,590866,86,376,0,0,1842660,3796,374,0,0,0,0,0,0,0,0,49548,28428,5578,0,0,51332,10440,148760,38982,0,0,0,0,2064640,833.68,1042,1062752,450396,259462,113542,197332,161918,135460,135502,346246,2820,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93840,41143.58,3118596,3118596,3124716,16027,804,67888,695880,3027038,1209600,105322,0,42,0,2409514.56,0,616021.44,0,0,0,0,0,23214,1122124,1594240,265646,18774,3014,26,146,262,3118596,2884,254,38248,422778,149018,1800072,600946,12658,180,0,658,124,2439846,367790,0,934,0,20,2440618,1556,162,0,0,0,0,0,0,0,0,17054,27186,5558,0,0,117508,17236,2680,1052,496844,3342,0,0,1143600,757.6,752,647192,484888,305820,224602,534502,459970,178660,83846,104660,2898,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16340,12.24,27976,27976,29118,22,96,2706,27860,6246,1209600,200,0,4,0,1855.68,0,3506.88,,,0,1078,1272,688,1338,1476,394,0,0,0,0,4,27976,892,14,20,560,328,582,3458,388,4,0,0,0,956,320,0,0,0,0,2056,32,52,0,0,0,0,0,0,0,0,112,0,0,592,628,50,14,460,914,28598,28,0,0,0,,,4630,1174,108,18,134,168,6,8,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169920,30692.57,2117924,2117924,2118174,11618,9972,88106,903900,2023474,1209600,50306,0,60,0,1768758.72,8.64,253168.32,0,0,0,0,0,222412,1131196,626282,37038,5452,1072,22,100,104,2117924,2616,328,12388,162174,85858,1350234,397834,11928,114,0,398,96,941278,464572,0,994,0,38,1794910,1258,98,0,0,0,8,0,0,0,0,15514,15368,4846,0,0,47944,10494,3417680,429776,0,0,0,0,692570,921.5,746,271242,292612,221768,153868,602378,349202,84736,27116,20304,248,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249800,107400,59578.33,4412768,4412768,4410714,22963,135422,74302,775840,4077536,1209600,0,,,,3407827.2,0,665907.84,0,0,0,0,0,246770,2128076,1537306,150760,12364,2244,16,,0,4412768,4994,600,205558,359966,217604,2163814,1106650,18162,188,0,,,,,,,,,,2484,86,0,0,0,0,0,0,0,0,25982,0,0,0,0,0,0,0,0,0,0,0,0,58578470,1439.78,1412,692226,716456,519186,256378,509592,469884,424462,269898,218414,1040,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12523824,77685,,,,12321212,,,0,544,0,,,,368,1300,80174,241436,1061794,2053452,2379788,1820040,2226022,1916428,485428,53204,1588,,,11870,1458,1001000,1478446,1876738,6019828,1904242,24086,98,0,1366,4214,20358564,8769428,0,36046,0,0,20557990,,,,,,,,,,,,,,,,,,,,,,,,,,3160,4396956,888036,671488,309704,755774,1834066,2934996,486330,40416,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216080,20540,119226.69,8550278,8550278,8443464,50082,20214,108244,65000,8013760,1209600,256544,3306,500,0,7144390.08,0,776938.56,,,0,0,6314,471188,2283846,3429792,1642314,151390,27474,1442,674,720,8550278,7620,1490,7130,368870,295766,5406380,1902726,23772,6,0,282,632,6342860,50392,342,130500,0,0,6507524,5070,180,0,0,0,0,0,0,0,0,66186,81698,16284,0,0,207010,33126,161660,88656,0,0,0,0,2725530,,,807444,1787400,1187104,596866,1317006,1088322,641446,284378,300048,3746,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147880,30336.49,2264826,2264826,2264530,13396,4812,102912,1050000,2104586,1209600,55040,0,52,0,1683451.2,48.96,419497.92,0,0,0,0,0,135468,867000,824176,263032,13010,1840,60,98,104,2264826,3014,368,35066,196182,91896,1191362,569842,16504,352,0,616,200,1679576,137334,0,9390,0,46,1697064,1310,250,0,0,0,50,0,0,0,0,13934,17232,3152,0,0,59314,12060,34680,14410,0,0,0,0,336490,818.74,836,435902,398946,219944,96922,187360,173704,145484,137996,284284,24044,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280,1167.19,77336,77336,81206,241,56,7590,77080,71024,1209600,1604,2,4,0,61169.2,0,9765.12,0,0,0,0,0,12536,34714,22822,916,36,0,0,2,8,77336,176,26,166,5170,1612,10658,51608,1556,52,0,48,112,61686,28226,0,14,0,26,62110,90,50,0,0,0,0,0,0,0,0,350,290,92,0,0,1296,280,1580,226,8920,24,0,0,167220,61.64,62,11010,8496,2822,1432,28526,5190,2118,3038,8372,20,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147520,1880,158899.41,9712406,9712406,9758870,,829190,,16380,9317478,1209600,0,,,,8465398.08,0,842531.52,,,0,0,39932,2242914,5272538,1518494,174410,54118,14478,594,,0,9712406,8804,1454,462068,290948,489474,7066010,956928,41762,30,0,,,,,,,,,,5724,282,0,0,0,0,0,0,0,0,50622,133334,30724,0,0,265540,53598,8040280,1923238,0,0,0,0,18377440,,,903894,1564738,880282,455652,973660,1148922,1443874,1180798,743486,22172,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310700,6000,7.03,17478,17478,18994,17,104,1674,17360,4526,1209600,170,2,0,0,1086.72,0,2427.84,,,0,0,536,2666,426,898,0,0,0,0,0,40,17478,1018,8,8,10,140,690,2394,258,0,0,0,4,636,0,0,0,0,0,860,26,66,0,0,0,0,0,0,0,0,108,0,0,588,80,32,8,960,114,0,12,0,0,0,,,3548,742,82,26,22,28,40,38,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226920,104420,0,7779758,7779758,7723996,31456,62,44774,508220,6423406,1209600,125394,2,120,0,5105584.32,0,1310930.88,1028,2546,0,0,26934,423778,1610966,2611836,1161892,416478,141904,4520,620,628,7779758,7950,1070,169472,731518,253646,3757660,1451716,25190,84,2,720,340,5156796,3234902,0,140,0,0,5175568,5362,152,0,0,0,0,0,0,0,0,29390,8768,6198,6159216,746624,89912,19430,8965180,903326,7671754,25732,0,0,0,24.64,2402,1336584,508050,360536,231768,415880,355010,641460,2526828,22192,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17300,17.6,30534,30534,216,0,0,2938,30280,8810,1209600,440,2,4,0,2984.64,0,4735.68,0,0,0,0,0,0,0,0,0,0,0,0,4,4,30534,0,0,0,0,0,0,0,0,0,0,52,6,3468,132,0,28,0,0,3472,80,108,0,0,0,0,0,0,0,0,336,0,0,1506,404,68,24,5620,564,31234,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143040,141840,81694.1,5787356,5787356,5776578,28711,6754,87324,935080,5062520,1209600,190466,4,56,0,4430693.76,0,626422.08,0,900,0,0,0,10846,901930,2660226,1347288,121902,17434,2894,506,562,5787356,7476,920,35408,474492,297168,3832230,405880,8946,0,0,1140,484,4429612,208534,0,149642,0,10,4488880,4472,422,0,0,0,0,0,0,0,0,38374,84228,36048,0,0,125290,29308,8278740,863046,0,0,0,0,3260820,2269.18,2410,677406,717766,612398,353528,671614,622900,795092,297820,279210,34786,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215760,56140,92607.53,6377980,6377980,6344190,36187,532994,28578,322320,5602260,1209600,0,,,,5179215.36,0,418566.72,,,0,0,6680,510468,2020184,2651586,387202,21292,4728,120,,0,6377980,3972,790,195180,209658,198558,4239710,729800,24564,28,0,,,,,,,,,,2806,90,0,0,0,0,0,0,0,0,39374,88762,17808,0,0,253984,37632,5632140,1409678,0,0,0,0,58466620,,,448826,965538,817882,404412,798004,707958,650566,424464,384250,360,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190760,26980,59683.47,3842892,3842892,3847850,16756,257706,15326,200900,3697996,1209600,0,,,,3355488.96,0,334802.88,0,0,0,0,0,26928,1774208,1617792,239066,30864,8502,636,,0,3842892,11302,1252,7164,230464,211810,2711774,510282,13948,0,0,,,,,,,,,,3776,178,0,0,0,0,0,0,0,0,31968,51656,10864,0,0,196382,25102,6744000,923962,0,0,0,0,0,1917.24,2926,374652,754072,323444,126844,334944,483618,713282,469092,117246,802,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9840,1307.27,120438,120438,123966,303,0,11816,120020,92352,1209600,1826,0,0,0,84067.2,0,8166.72,0,0,0,0,0,0,25508,65304,1280,216,44,0,4,10,120438,250,30,168,4264,628,5822,77850,3106,234,0,60,134,85224,71236,0,96,0,30,85576,138,32,0,0,0,0,0,0,0,0,470,150,44,0,0,472,130,840,368,0,0,0,0,307270,128.98,90,8860,7936,33852,40286,1394,24,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19160,7.69,24452,24452,25270,29,414,2340,24200,8398,1209600,272,2,4,0,1555.2,0,5741.76,0,8,0,0,5850,176,1204,732,382,0,0,0,2,6,24452,1124,14,16,8,8,892,5678,546,58,0,2,0,1558,74,0,0,0,0,2182,104,68,0,0,0,0,0,0,0,0,256,0,0,0,0,28,16,5680,984,0,10,0,0,0,1.04,50,6948,1210,28,10,30,50,68,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152720,27280,79581.91,6289362,6289362,6274920,36576,66,17004,230040,5968120,1209600,209910,2,142,0,4835762.88,0,1128515.52,0,0,0,0,0,71144,1016066,3998194,838452,36634,7262,368,10,14,6289362,8016,996,204848,500686,387488,4139670,700912,25356,148,0,2580,1802,4898758,491064,0,266,0,26,4912294,4796,224,0,0,0,0,0,0,0,0,34740,90002,44666,0,0,156192,31700,13967480,1400004,6048876,800,0,0,1006700,2158.86,2222,1168506,1016624,739914,379148,1235750,1426680,1474,24,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243760,89740,59743.56,5151906,5151906,5154830,26822,12642,24866,303260,4829506,1209600,160198,0,128,0,3639548.16,0,1185065.28,0,0,0,0,0,1340,795336,2803598,1159746,60764,8476,246,24,30,5151906,7948,844,77460,846072,307832,2902172,673832,13300,46,0,718,620,2925950,211562,0,88,0,22,3682408,3454,366,0,0,0,0,0,0,0,0,38426,47172,9078,0,0,114990,22548,3558980,427522,0,0,0,0,22035980,1736.94,1864,1241108,969574,524756,266360,549014,558212,247810,142546,285200,44926,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200740,9780,63904.75,4908448,4908448,4889846,22533,3816,119386,58760,4339612,1209600,104436,0,254,0,3823035.84,0,512737.92,0,0,0,0,2798,141432,1812530,2019092,335816,23784,4096,64,4,8,4908448,8096,1108,56318,302260,180466,3234174,535468,21620,102,0,292,202,3631828,717676,56,6236,0,0,3865936,3898,794,0,0,0,0,0,0,0,0,27368,43204,10084,0,0,132242,20766,606640,73866,0,0,0,0,11106570,2479.28,2572,555984,699958,536246,340038,1182954,1018634,5618,130,50,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386200,177940,598176.73,33910794,33910794,,171462,,,1185720,,1209600,,,,,28047284.16,0,3474309.12,,,0,88808,2643082,9159190,10396418,4744750,816256,86600,8494,78,,,33910794,20990,5928,2167140,1281276,18547130,5561272,357956,1984,0,0,,,,,,,,,,,,,,,,,,,,158852,,,,,,,,,,,,,,,,3231944,2585378,1403488,658730,1254264,1102644,1761522,15327230,618360,116,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5420,38412.1,2471176,2471176,2474266,12323,1354,3762,49140,2361680,1209600,82624,2,30,0,2148024,0,211356.48,0,230,0,0,3694,350270,1315590,558666,37950,8502,11594,75414,34,38,2471176,2846,224,85190,114270,107308,1844964,203090,3744,44,0,356,1340,2155002,5418,0,300,0,8,2166866,1014,82,0,0,0,0,0,0,0,0,15462,36084,12672,0,0,86382,17696,6973720,706692,0,0,0,0,0,496.58,506,223770,344778,363486,209390,410506,305136,257146,214886,32560,22,0,0
